,PredictData,TrueData
0,11.007578029841186,1.0725425
1,5.268400561705233,-13.147
2,6.90050897909701,10.32955
3,9.17321983961761,4.96035
4,6.356478989824653,3.34005
5,9.388402764320373,2.04412
6,6.995496614485978,13.9725
7,4.8620154695063835,-0.11505
8,8.279856378018858,1.07455
9,3.58926417838037,-1.6544044999999998
10,4.273658532038331,1.5394299999999999
11,-0.35662200787663423,-0.63355
12,6.491236528456211,10.9715
13,2.170901463821531,3.8041
14,10.32386077557504,1.1247200000000002
15,1.757439114764333,-5.044175
16,8.245565998464825,13.132
17,-0.2746653071045877,-4.6704305
18,1.9020192069709303,1.713
19,0.19897217482328422,-5.68925
20,8.025704261615873,-4.82435
21,8.459761870920657,13.8145
22,3.947043866008519,2.819865
23,8.073778318434952,16.777
24,2.0439591650366786,0.36816
25,8.437648210674526,22.7575
26,9.577206487104297,3.8104
27,0.9860236520767209,-5.64205
28,8.811307447254658,14.605
29,11.366678707018496,12.908
30,10.757089998975397,8.5494
31,8.11979340271652,2.930195
32,0.26051442117988977,0.14906
33,0.5178822984546425,-5.5226
34,0.11415394501388043,-2.18105
35,5.252353121623399,13.825
36,7.977299957409501,17.473
37,8.516798731133344,4.00855
38,0.05441422210633817,4.04225
39,1.9503035889416935,8.72145
40,8.37596390259266,4.8758
41,1.4480674212574964,1.60015
42,5.931166478931905,3.7404415
43,6.468890403568745,5.8660000000000005
44,-0.2953362106084825,0.42441999999999996
45,5.0876869774311775,1.03411
46,14.552062354028225,19.935
47,-2.3038141071051363,3.25184785
48,5.736226427599787,4.8606
49,6.629206138044596,13.7425
50,3.4748030168861153,3.13165
51,5.777713986247777,2.478745
52,9.412097553119063,19.2935
53,-1.581343521162868,4.26126125
54,2.4714690202772616,-1.24995
55,3.914982195079327,-0.82795
56,7.277906099513173,-0.34135
57,1.0019843791574239,-3.925325
58,-0.9625964442342525,0.4771
59,6.811006402269006,6.3015
60,10.28769407427311,14.356
61,7.276398769259453,3.5492
62,0.2264122272878879,-4.45585
63,0.9846768331229683,-0.38475
64,4.544278738826515,0.0264
65,-2.1889562797546382,-2.8475
66,4.572715068325399,0.2987805
67,16.905401545941828,10.6376
68,9.986442038595678,24.3955
69,9.019023829072713,10.05985
70,10.980296643719077,20.5175
71,1.7616622224152092,-10.4865
72,0.6936643114089964,-2.171375
73,-2.127105925500393,-1.9839
74,2.0582594303935764,-2.86061
75,7.805519657209517,3.38384
76,2.403755391180516,10.775
77,6.348829796150328,-0.29225
78,7.134650686770678,4.6986
79,-1.2818774043172603,0.512
80,-2.183275655701756,1.13335
81,-2.563504785835743,-0.42361000000000004
82,4.598005745336414,3.295
83,4.656522261440754,0.533265
84,-1.684705418512225,-5.172000000000001
85,6.644430727094411,4.82185
86,10.126101629227401,24.7325
87,14.833163764208555,15.60875
88,16.15897234228253,16.544
89,3.3341674437522872,3.162295
90,2.352917588070035,-1.9605
91,14.822184422299268,11.795
92,1.044957128569484,-3.3128
93,8.512298879861833,5.04695
94,3.3165462549477827,-0.16972
95,-1.0723105301558977,-1.86923
96,6.463881344035267,4.388915
97,-1.1808419983386997,10.0935
98,10.88647133153677,18.0865
99,3.833058703541754,2.458071
100,6.10942995968461,8.7245
101,4.349727973520755,6.4989
102,4.028605745881796,3.6441105000000005
103,6.304144926205277,3.108865
104,2.700396878138184,1.37605
105,2.6428895537704236,3.07695
106,2.63811480383575,-2.72085
107,-1.2302757888138292,3.3687572999999995
108,3.293500891178846,15.07885
109,11.250488820374011,18.357
110,5.826492816820741,5.12015
111,0.3539855015277862,0.31459000000000004
112,1.2592452488988641,1.164816667
113,-1.2607600211054084,-1.5681100000000001
114,5.52898050993681,6.7425
115,1.6591342458426954,1.0687799999999998
116,0.47771572935581297,5.53394
117,11.620009817346931,8.0962
118,8.082534486591817,6.34355
119,15.615859296873213,15.7
120,5.116309647634624,3.513385
121,13.786122725114227,25.639
122,3.0036636073738325,14.513
123,11.097392404481768,5.79875
124,1.2870579827725894,7.45825
125,0.30950911177694884,1.81233335
126,11.081413227826358,28.296
127,0.14640380160510524,-0.4537
128,12.518889701783658,25.964000000000002
129,-0.1683883769512171,-2.0655
130,-0.39599709022045104,-4.6422
131,-1.5391198244839899,-0.0218555
132,-0.5299797467142344,8.26475
133,-0.3985449764877558,-1.25125
134,8.514230550333858,17.6545
135,10.423543827727437,20.9515
136,6.128510509848594,8.93605
137,11.91377870552242,24.5045
138,-0.2687928074747319,-4.05585
139,1.8593637902438633,0.40625
140,0.492263219013811,1.9664700000000002
141,3.567602532714604,0.0953
142,7.778236426129938,6.54455
143,-3.9817106790095576,-1.07508135
144,0.6798917038887744,-0.50621785
145,8.280959662586449,3.94965
146,10.929017895773052,24.283
147,-1.5317270798981184,-0.68221
148,-1.8244055982083083,-2.1634
149,9.248093748658897,5.01545
150,1.98581717529893,3.4873
151,1.0368522303998464,10.29315
152,0.2563872513175003,10.141378699999999
153,2.863090762794018,-0.384155
154,12.710676720798014,21.0745
155,5.106583031848073,5.81805
156,5.863246214598417,0.9247755
157,-0.3636789702028036,0.16205
158,12.872189832672477,24.4585
159,13.536249065086247,23.7185
160,2.7814698442816734,5.99355
161,8.276627702444793,4.9408
162,-0.37606970457732736,-4.77745
163,4.740357128918172,0.339217
164,0.28879023937881065,-5.3353
165,1.3008435049951075,-8.26255
166,1.6771742399930947,10.68755
167,2.1220580597370855,-8.01635
168,-1.564679865285754,-5.66875
169,9.487820142596961,6.40105
170,0.6989962384998805,-1.071025
171,8.250794607937335,6.3172
172,0.8167709436118606,-1.058117
173,1.1106615989804265,-5.70965
174,2.416155350342393,1.3242066670000001
175,8.682920546770097,15.427
176,8.508337756171821,16.2375
177,16.18333685064316,34.0845
178,-0.8023231437802316,1.192135
179,-0.40876973079144996,-1.376655
180,2.0401050488799815,-1.4199
181,23.511467335969215,19.5205
182,6.209332561776042,12.923
183,6.399684203878044,3.16616717
184,12.556021315842868,30.568
185,3.0318434877842666,2.7956
186,3.6141342050880194,5.6302
187,2.5829062964767218,1.2004
188,1.4881583471000202,-4.35805
189,-1.639158953428268,-1.372529
190,13.43718222872913,14.909
191,4.06372635629773,15.167
192,15.655774951756,14.796
193,15.676634040921927,28.552
194,18.197270286381247,30.605
195,3.226521555155516,-0.55242
196,16.983546564579008,22.5875
197,3.0250983232706776,-0.87365
198,3.9376530324816716,14.9685
199,-1.123266410544515,-2.5269833999999998
200,4.04884308438003,1.25241
201,6.252567295148969,2.598695
202,13.6239989323169,9.8552
203,16.778833773523573,11.8514
204,5.095492992490529,1.34554
205,6.732138160303235,4.1543
206,1.7092857247740039,0.1475855
207,13.152178733497857,10.1309
208,-0.6643055652976031,3.60811655
209,2.8844000215828434,4.11345
210,13.16545689241588,19.668
211,2.5345960851013665,11.584845
212,14.151595885396004,8.57865
213,3.5334062459915874,2.35541835
214,12.386419910416008,8.4529
215,3.6300580330193046,-0.17625
216,-1.8422906159311534,0.45198235
217,6.540559621483089,8.2814
218,2.938669445589186,1.62192
219,0.7663039769530293,6.71223105
220,-4.314994866296649,0.769245
221,17.383957684487108,18.463
222,16.025659405350687,13.53
223,6.199762767374514,10.23306571
224,16.837411173224453,11.31
225,3.6277795105427497,-0.25705
226,0.14414557366073133,-2.740645
227,4.787752241387965,7.2381
228,2.7263277553915977,12.755
229,-1.1002081320732824,-1.69165
230,0.3181435127407308,-3.60535
231,12.450113377183675,6.58375
232,1.2285248620510103,-1.6271
233,-1.0040950726270683,5.63124065
234,10.549995367825032,14.582
235,9.97067687700689,5.89995
236,3.130528417944907,4.02615
237,-0.3255805984288447,-3.6122
238,1.977697517469526,12.818
239,11.326722463071347,4.78875
240,3.953266907557845,7.03865
241,19.754709585011007,19.6475
242,0.7273550797849886,24.0075
243,9.888345649868251,9.1101
244,2.088024129271508,-0.1765
245,9.430759297937156,19.291
246,0.692564716756344,0.16635999999999998
247,5.705542939901351,4.6908
248,9.560775295868515,11.53945
249,1.45276283802092,-8.30135
250,7.592511937364938,-1.8942
251,11.227923145547509,3.2043
252,22.37099949550629,23.0045
253,13.609789069876074,19.3345
254,3.8673084940314286,1.8913
255,2.408829024225474,-2.958735
256,9.39448189918697,11.5545
257,4.614204471930863,5.1906
258,0.2268310326337808,-3.13774
259,4.690476858735083,9.3802
260,4.460543499052525,9.18545
261,7.398180721998214,8.70105
262,-1.705261934652924,-0.32910265
263,-1.9865958094745881,1.2822
264,0.4809591645896436,0.764695
265,17.466331345647575,22.5755
266,13.668493771642447,13.732999999999999
267,1.951436392828823,7.4257
268,8.564979795485735,4.5879
269,3.9236092162132277,1.48595
270,3.904414278686046,10.036615
271,-0.49900844565033964,-0.870525
272,5.668913154274227,9.14165
273,3.1555460412502274,11.6103
274,7.401103134632111,4.21035
275,0.4269277400970459,9.54573245
276,8.09195114952326,6.18245
277,1.3895785795152182,1.5950464
278,3.2875785776972766,3.5779
279,3.928974352538587,1.6077
280,1.766088275387883,0.86567
281,11.930484795421362,15.2913
282,15.254112950682641,8.2452
283,1.171456637561322,12.0019509
284,29.87351167106629,31.956
285,8.141191219463943,7.322
286,7.895782356515527,6.29975
287,1.7426554705500603,10.569
288,2.833287319809198,4.35395
289,5.057986852064728,14.7805
290,10.728030073851349,7.1432
291,4.573233501374721,2.70155
292,1.1855336630642412,-0.58949
293,4.797882902860641,0.23185
294,8.227596112698317,5.8897
295,5.525897586002946,11.3745
296,-2.459438114732503,-2.2025588
297,0.2570735754966744,5.0156278
298,14.452945703819394,12.9325
299,11.175555872693659,11.4415
300,10.061356536701323,16.2425
301,2.646092399939894,4.27955
302,2.767049656689167,2.771855
303,0.5002647995650769,-1.7069999999999999
304,16.37577329468727,21.9815
305,3.048354012191295,3.19755
306,15.723610348045826,14.0735
307,16.70419786399603,12.77445
308,10.579970391854642,27.118000000000002
309,4.675552997753025,7.5985
310,11.051185444623231,23.528000000000002
311,16.652162683486942,12.4554
312,13.99482246926427,17.9395
313,4.166837339431046,-6.1065
314,8.044651974841953,7.34395
315,17.20659823289514,16.76
316,-1.6532876377403731,-2.34879085
317,15.717689879521727,14.1705
318,2.291816286548972,-0.921085
319,3.550532986193895,-6.4371667
320,2.4841955369114874,9.26513125
321,2.0529164335578685,-6.377631299999999
322,5.397508840560912,0.8619
323,0.9314092210233209,1.712325
324,4.74922768443823,-11.82033335
325,3.5016268535554413,17.2986375
326,15.876972437813878,24.409000000000002
327,18.337966743111608,14.26
328,0.840866088181734,-1.009755
329,15.755074252754449,9.1791
330,13.256787822097541,15.2695
331,18.055994513005018,16.617
332,-0.1576138253211976,3.9839
333,3.922422908559442,5.71395
334,14.48784307438135,16.439
335,5.412144888177513,2.62228
336,2.462707317247986,1.76888
337,-1.2022951638102537,-2.4146
338,17.235364809781316,13.50785
339,16.97683829921484,11.507
340,0.8669759263098236,1.6779
341,19.661487573921683,26.8085
342,2.25468098257482,-2.9116
343,4.259730948090555,5.42005
344,23.549240995228296,21.3395
345,2.008663283661008,1.17919735
346,12.693433748275043,12.38325
347,6.504990686401724,-0.67795
348,16.380511145472525,12.35
349,-1.1151172333955763,-1.7145343000000002
350,2.6517121403962367,6.1197
351,2.794716638922692,-0.868533
352,1.7521570015251644,0.85837755
353,16.190886416614056,18.6375
354,1.9447890110611912,4.0702
355,5.503018268406391,4.6765
356,1.2381426253467804,9.0835941
357,11.284365929454564,15.759
358,8.925373787850143,7.73675
359,4.5800635339319715,15.926079999999999
360,15.887933330148458,8.1664
361,3.2267171206474305,8.538725
362,3.854816286996007,12.0615
363,2.7937849353998896,-0.7017
364,19.364080429613594,18.747
365,5.084225837215781,6.85945
366,1.8111808809339998,1.01748
367,5.895525590509175,12.84
368,3.7532624479681242,9.0498
369,0.1626099080294363,-1.92772515
370,5.191091308802365,8.5685
371,8.285505637794733,30.104
372,3.3256068410873407,4.19665
373,4.32304988849163,9.10295
374,11.073216081783174,12.63375
375,5.123748516157269,3.0482
376,18.247541687548164,25.2405
377,2.991016423910855,15.0535
378,6.41129083132744,2.0793150000000002
379,1.8535208099335438,-0.19305
380,3.623967828407883,2.2571
381,9.621645977705716,10.5989
382,4.401301914662122,2.957825
383,1.148937086671591,5.54315
384,3.5031489434689274,6.05335
385,17.658085155427457,16.968
386,7.401614187851548,8.54435
387,2.149014733344316,2.93387
388,-1.2930615365058191,1.20547
389,8.166151649087668,2.62795
390,2.2851264707595114,-5.2731
391,6.693108085006477,4.1817
392,-0.42089663624763496,7.6091
393,14.372583046302198,14.193
394,6.598081705510618,7.4988
395,0.7854601703733213,-1.162896
396,2.7154000722914926,1.506558
397,2.0567318056076758,12.6297
398,17.53724044108391,12.21995
399,15.137175856262447,11.5155
400,1.4274795408397907,1.3595
401,5.675411094486714,19.8145
402,4.9197257391959415,-0.0997
403,1.6579959070831531,-3.5608
404,4.668289400190114,-1.03423
405,5.4178070626556885,-0.78606405
406,1.6919172951430088,8.20325
407,9.65711159516871,12.1656
408,7.80354739767313,0.0295
409,15.422417351007462,3.56885
410,3.633004430100323,-4.613169999999999
411,3.2848295910656464,1.35635
412,7.419436477020382,8.52455
413,6.6561997108012445,7.31275
414,3.0406826790273183,3.97855
415,5.704282833948733,12.55355
416,6.43465537273884,4.5565
417,15.301550497174263,11.7335
418,4.777475828275085,2.98225
419,5.17621726167202,7.054425
420,0.4058472560346118,4.711953599999999
421,0.8525243744403124,-0.7129
422,3.787901524484157,-4.85918
423,20.26785867613554,22.539
424,4.606760068535804,2.71605
425,2.7060461379140612,2.006
426,-0.3046477109640833,2.55350525
427,4.412268341869117,-2.7223
428,15.329997896417977,7.6917
429,5.206076053380967,8.74555
430,1.711654650166631,-0.5523
431,6.806739015638827,11.0507
432,1.5067536734491593,-1.553325
433,11.378768713325263,17.6885
434,2.726718886375428,-1.806705
435,1.0022223786711688,4.01815
436,10.891740530073642,2.7663450000000003
437,1.0994110483229154,-2.9555
438,6.7765536664575325,-5.09375
439,7.099275472223757,3.02054
440,18.651458226650952,13.151
441,1.9023623690605156,3.51195
442,9.087318619772793,27.6585
443,7.762698194310071,-3.35115
444,4.856161419451238,6.09647
445,6.04802608513832,1.7118
446,9.662576359197496,5.17605
447,4.1856042468249814,12.8705
448,13.864094317749144,17.757
449,10.39767014415562,7.495
450,8.726059342354537,3.6171
451,25.509283223241567,30.607
452,17.817382473379375,23.444000000000003
453,-0.28809844245016514,2.17575165
454,6.024659698769449,11.5205
455,6.4566214363873,8.9221
456,6.551607226818801,13.203
457,7.3471971672475345,-1.299325
458,3.2504746380001297,-6.3882
459,3.6242851610928764,5.9227155
460,3.2347279259860517,1.3834
461,0.7951960109472278,-2.56645
462,3.9218399019986396,1.97725
463,14.83682415983081,14.642999999999999
464,6.169188132166864,8.90015
465,17.164064583361146,19.0985
466,8.246698802351952,3.968775
467,13.31300921110809,12.833
468,1.3920213032066826,1.300215
469,5.18041085000336,6.9527
470,7.395047984212637,15.15025
471,1.8106698277145625,3.5102152
472,7.8067188795655955,8.8801
473,20.885174066066746,28.67
474,21.788749367266895,23.176
475,2.4169837362468236,-5.43005835
476,1.7279714540392153,-0.00065
477,5.577936456426977,3.3289999999999997
478,8.529958812773229,2.41735
479,5.9827256604135055,-0.80195
480,4.176497536748647,0.4384
481,4.075613417282701,2.96636875
482,7.776452352255584,5.5006
483,2.8177601577341562,0.36505
484,7.791407577514649,4.3813
485,4.073416072934867,2.53022
486,9.41068431569636,3.65355
487,1.9920014727413662,-0.6782199999999999
488,15.914043168276548,14.6705
489,20.31782012444735,12.56795
490,4.169027303948999,-3.04395
491,11.39616481731832,15.09
492,3.4329704511910695,3.522785
493,15.600667917057871,22.36
494,8.863132302612067,6.1265
495,6.125957088708878,3.78295
496,8.679865297198296,6.3286
497,4.083212797105313,4.4035
498,2.92252053284645,3.51935
499,10.146008720338346,8.8483
500,3.160990510746837,-3.0395
501,0.2919285120368009,-0.6465
502,3.2939270763546222,2.1787799999999997
503,7.331941213920713,7.4077
504,4.493315478608013,3.4267849999999997
505,17.91463018167019,24.5045
506,8.191180342137814,6.60405
507,9.412269134163855,6.30098335
508,6.877880575716494,6.0396
509,15.781709903761746,5.02045
510,3.846259374246001,-2.5115
511,7.930711091354491,4.0316
512,4.299917811721562,0.9523
513,22.063865735411646,30.336
514,18.737267198622227,13.545
515,16.994837704300878,6.36493
516,23.620902833312755,35.763000000000005
517,11.669406708672645,4.81385
518,5.671678745523094,-1.7314
519,4.047213986933231,7.3156546
520,15.607237810611727,20.5225
521,6.2313613539785155,4.2293
522,3.434309890314937,4.997
523,17.67230608761311,13.1915
524,6.122090057849883,2.8593
525,6.243259484708309,4.06055
526,1.1996549675464632,1.8328577000000001
527,11.860854255512356,22.698
528,2.783098941728472,3.43495
529,2.904519282802939,12.163
530,13.67762262120843,13.0795
531,7.3634032736718655,11.844000000000001
532,4.121737354055048,8.423990400000001
533,4.6192412058264,-0.41289209999999993
534,21.02733910894394,21.788
535,11.24358498951793,11.13945
536,0.030442689687014024,3.319775
537,3.60022322575748,14.798
538,3.00970215317607,2.019305
539,6.886321256145836,7.83753235
540,4.7367613068074,4.7555
541,20.547229516208176,17.1045
542,18.9634663643837,17.875999999999998
543,17.6925711004734,9.78435
544,3.927269611835479,7.52275
545,10.893821642100812,3.952525
546,8.28333412285149,3.54795
547,0.7435372017621997,2.52955
548,3.2742007910758257,2.25001
549,21.47082998579741,20.914
550,3.3112401572614925,1.1999
551,9.105572628989817,8.34295
552,20.682409550100566,34.736999999999995
553,15.943462860107422,13.44905
554,23.216244621306657,31.2395
555,5.44932816104591,0.767215
556,4.608809816285968,8.327387700000001
557,2.7752486476898195,-5.39915
558,4.387130796328188,2.0582
559,2.003947572365403,1.9412900000000002
560,19.04382164207101,25.666999999999998
561,7.071519932031633,4.7334
562,13.043433250248432,7.8959
563,7.554323162674903,6.98915
564,2.615049145534634,1.3554899999999999
565,2.845595031097531,2.91435
566,7.220299147441983,6.8276
567,18.91261564657092,21.2585
568,4.017524931311607,4.808
569,5.16744817881286,12.927999999999999
570,17.311963754057885,13.3815
571,6.482651941344143,8.58945
572,7.7293026191294185,12.1325
573,8.030824018597604,-0.4474
574,19.724511321127416,25.0465
575,8.580794770926238,15.4965
576,16.90956376999617,12.0041
577,1.22483125719428,-0.5985
578,14.696522523999215,9.6876
579,8.370550797373058,15.27175
580,13.855867652386427,14.7377
581,9.394542782783509,9.25515
582,12.194206706225872,18.9715
583,11.606812836557628,21.99
584,8.73999984100461,6.40038335
585,20.660546804070478,29.906
586,13.980446560651066,17.4465
587,4.354827435970305,2.51511
588,4.243163230001928,4.48725
589,9.241774769321085,10.3204
590,7.9378787511289115,7.58181665
591,4.146459784165026,7.34945
592,19.058252899408345,30.613000000000003
593,7.843213983297348,5.508645
594,6.3619068547040225,5.8209
595,5.880671837911011,4.06612125
596,12.179421217054129,6.9101
597,7.830063126444818,10.95705
598,4.978247790172697,7.10639475
599,22.439997215002776,24.121
600,6.469702184855938,-1.93477
601,5.324492803692818,3.60185
602,16.743613535404208,32.069
603,4.633111596092581,3.49375
604,7.984652112931014,6.02395
605,11.161015762865544,-2.23085
606,5.422472960099578,7.6009
607,7.3067556994855405,0.44065
608,5.288172970920803,15.636
609,6.54539341005683,1.3884100000000001
610,7.140956751406192,0.5169
611,3.8124560634642837,3.88000785
612,4.403351662412286,5.30905
613,1.300516947522759,3.3429
614,21.978990311920647,22.4355
615,6.929297695472835,17.8375
616,20.311705935388808,16.629
617,20.83668489381671,22.826
618,8.675324856862426,8.23605
619,14.318581141129135,6.864
620,3.831569822862745,-2.1052875
621,4.014113604947925,-5.3095
622,9.482857207000256,6.8968
623,4.812362129092216,2.593985
624,13.429632662758232,11.5775
625,15.388844659909607,12.4285
626,4.124342434003948,-0.4124
627,4.052588348045946,-4.3418
628,3.1372237686067823,0.0533
629,6.651865905702115,-2.1565
630,14.885184185057879,18.1245
631,20.20187930706144,19.967
632,8.206779457554221,13.6935
633,11.729738662928343,15.47395
634,17.90121734085679,20.6595
635,7.489749651193618,2.9939088
636,3.7284367002397776,1.86365
637,4.602536960884928,-4.0944
638,8.217911930933594,2.2836950000000003
639,9.890459971129895,5.22205
640,8.634990396633745,3.1574139999999997
641,4.621100922957064,2.12255
642,4.31817366589606,1.94
643,16.12701398897171,12.824000000000002
644,8.778424770250917,13.972000000000001
645,5.486869355663659,7.499
646,7.868368133455514,-0.44425
647,6.541685045540332,12.35545
648,15.043182652950287,12.0327
649,3.696041092008352,3.735
650,10.937074825048446,16.458
651,8.61968647441268,3.40415
652,17.67505876415968,21.5345
653,13.856969091996552,9.93055
654,5.139100407272577,-2.8489
655,16.12936077487469,16.9285
656,9.550635409608484,7.2966
657,5.420742389991881,3.76305
658,11.519000240772963,12.19496665
659,7.104052067115903,9.01695
660,8.36409713613987,-2.677405
661,4.843436747774481,-1.7878596000000002
662,14.565770388036965,6.2075
663,15.157998046278953,11.26
664,7.515042173162103,3.5791199999999996
665,11.241677303493022,4.9766
666,7.624381732717156,5.17355
667,7.715090911731123,17.2855
668,7.49439525410533,7.88285
669,1.8313241266012188,4.11303455
670,7.562352417588235,6.1003
671,7.2859925481081,10.9246
672,6.010553153946995,4.90545
673,7.089218609049917,1.4997
674,2.576201721027493,1.090592
675,6.171584731921554,6.50075
676,14.652581171914937,9.2534
677,6.98693047694862,4.315475
678,16.129316495895388,9.4798
679,2.9622166377902044,3.16280615
680,8.790025862827898,12.20885
681,15.656856096833943,15.7175
682,16.59173663640022,11.838
683,6.342064337104558,0.66073
684,16.864310653150085,13.04075
685,12.221150465130806,9.64195
686,5.967021382421256,4.0671
687,7.8167960372716205,11.57715
688,6.802665349543096,1.25439
689,3.425157056301833,3.49755
690,3.58051170013845,3.54725
691,21.49162265649438,20.5185
692,9.912169585689904,8.15425
693,4.671442432507872,-0.2639
694,7.617750955566764,7.5885
695,10.502581805780531,7.23375
696,13.878092010080815,11.9014
697,9.95427520509064,6.5354
698,15.672433072760702,9.21135
